method,rep,t,ess
pf_ce,3,80,134.119
pf_ce,3,81,62.1552
pf_ce,3,82,88.1052
pf_ce,3,83,114.401
pf_ce,3,84,186.555
pf_ce,3,85,18.209
pf_ce,3,86,34.2713
pf_ce,3,87,1.00001
pf_ce,3,88,61.2366
pf_ce,3,89,44.3249
pf_ce,3,90,39.4732
pf_ce,3,91,83.8303
pf_ce,3,92,122.789
pf_ce,3,93,122.408
pf_ce,3,94,138.243
pf_ce,3,95,106.086
pf_ce,3,96,116.585
pf_ce,3,97,62.9644
pf_ce,3,98,158.81
pf_ce,3,99,122.93
pf_ce,3,100,172.513
pf_ce,3,101,156.294
pf_ce,3,102,173.937
pf_ce,3,103,73.053
pf_ce,3,104,177.636
pf_ce,3,105,7.80627
pf_ce,3,106,65.0134
pf_ce,3,107,44.6429
pf_ce,3,108,139.05
pf_ce,3,109,124.049
pf_ce,3,110,218.919
pf_ce,3,111,206.211
pf_ce,3,112,48.712
pf_ce,3,113,176.428
pf_ce,3,114,62.3702
pf_ce,3,115,149.377
pf_ce,3,116,202.315
pf_ce,3,117,194.499
pf_ce,3,118,213.192
pf_ce,3,119,190.176
pf_ce,3,120,249.904
pf_ce,3,121,237.287
pf_ce,3,122,47.0859
pf_ce,3,123,41.1831
pf_ce,3,124,146.377
pf_ce,3,125,129.536
pf_ce,3,126,208.77
pf_ce,3,127,190.159
pf_ce,3,128,166.236
pf_ce,3,129,8.01207
pf_ce,3,130,176.633
pf_ce,3,131,211.93
pf_ce,3,132,186.278
pf_ce,3,133,143.271
pf_ce,3,134,224.717
pf_ce,3,135,240.258
pf_ce,3,136,174.199
pf_ce,3,137,92.9454
pf_ce,3,138,84.8523
pf_ce,3,139,142.956
pf_ce,3,140,16.7824
pf_ce,3,141,186.906
pf_ce,3,142,64.793
pf_ce,3,143,94.8125
pf_ce,3,144,189.329
pf_ce,3,145,204.731
pf_ce,3,146,188.09
pf_ce,3,147,268.077
pf_ce,3,148,8.83773
pf_ce,3,149,125.361
copf_ce,3,0,5.68371
copf_ce,3,1,436.039
copf_ce,3,2,367.519
copf_ce,3,3,306.945
copf_ce,3,4,194.022
copf_ce,3,5,417.804
copf_ce,3,6,273.038
copf_ce,3,7,211.353
copf_ce,3,8,342.948
copf_ce,3,9,277.523
copf_ce,3,10,208.772
copf_ce,3,11,344.479
copf_ce,3,12,264.821
copf_ce,3,13,168.37
copf_ce,3,14,371.691
copf_ce,3,15,292.336
copf_ce,3,16,227.606
copf_ce,3,17,428.416
copf_ce,3,18,351.561
copf_ce,3,19,253.309
copf_ce,3,20,322.469
copf_ce,3,21,223.709
copf_ce,3,22,229.086
copf_ce,3,23,329.457
copf_ce,3,24,188.466
copf_ce,3,25,343.643
copf_ce,3,26,245.784
copf_ce,3,27,333.722
copf_ce,3,28,262.84
copf_ce,3,29,186.321
copf_ce,3,30,383.146
copf_ce,3,31,298.424
copf_ce,3,32,234.097
copf_ce,3,33,394.472
copf_ce,3,34,317.778
copf_ce,3,35,238.303
copf_ce,3,36,415.219
copf_ce,3,37,323.738
copf_ce,3,38,207.137
copf_ce,3,39,311.59
copf_ce,3,40,231.201
copf_ce,3,41,349.063
copf_ce,3,42,265.899
copf_ce,3,43,135.95
copf_ce,3,44,317.846
copf_ce,3,45,209.638
copf_ce,3,46,354.178
copf_ce,3,47,271.215
copf_ce,3,48,215.315
copf_ce,3,49,402.995
copf_ce,3,50,286.397
copf_ce,3,51,166.876
copf_ce,3,52,354.605
copf_ce,3,53,269.364
copf_ce,3,54,193.671
copf_ce,3,55,280.474
copf_ce,3,56,177.029
copf_ce,3,57,353.919
copf_ce,3,58,249.841
copf_ce,3,59,388.967
copf_ce,3,60,233.634
copf_ce,3,61,281.49
copf_ce,3,62,153.694
copf_ce,3,63,276.053
copf_ce,3,64,182.967
copf_ce,3,65,277.792
copf_ce,3,66,132.631
copf_ce,3,67,241.043
copf_ce,3,68,270.624
copf_ce,3,69,146.49
copf_ce,3,70,203.61
copf_ce,3,71,322.049
copf_ce,3,72,136.654
copf_ce,3,73,224.772
copf_ce,3,74,255.551
copf_ce,3,75,246.827
copf_ce,3,76,281.605
copf_ce,3,77,194.342
copf_ce,3,78,381.161
copf_ce,3,79,291.999
copf_ce,3,80,209.352
copf_ce,3,81,330.112
copf_ce,3,82,210.827
copf_ce,3,83,343.71
copf_ce,3,84,245.322
copf_ce,3,85,245.126
copf_ce,3,86,272.697
copf_ce,3,87,99.0513
copf_ce,3,88,268.537
copf_ce,3,89,116.709
copf_ce,3,90,217.368
copf_ce,3,91,234.822
copf_ce,3,92,263.941
copf_ce,3,93,141.799
copf_ce,3,94,294.711
copf_ce,3,95,188.112
copf_ce,3,96,321.108
copf_ce,3,97,202.419
copf_ce,3,98,345.042
copf_ce,3,99,229.053
copf_ce,3,100,350.413
copf_ce,3,101,245.589
copf_ce,3,102,359.883
copf_ce,3,103,231.77
copf_ce,3,104,382.028
copf_ce,3,105,219.51
copf_ce,3,106,325.559
copf_ce,3,107,202.63
copf_ce,3,108,364.716
copf_ce,3,109,254.196
copf_ce,3,110,394.883
copf_ce,3,111,305.881
copf_ce,3,112,204.792
copf_ce,3,113,381.605
copf_ce,3,114,258.32
copf_ce,3,115,174.304
copf_ce,3,116,382.196
copf_ce,3,117,305.689
copf_ce,3,118,248.337
copf_ce,3,119,406.921
copf_ce,3,120,338.173
copf_ce,3,121,276.182
copf_ce,3,122,180.064
copf_ce,3,123,290.703
copf_ce,3,124,225.414
copf_ce,3,125,367.681
copf_ce,3,126,287.714
copf_ce,3,127,216.295
copf_ce,3,128,401.777
copf_ce,3,129,252.64
copf_ce,3,130,393.099
copf_ce,3,131,315.099
copf_ce,3,132,239.553
copf_ce,3,133,371.47
copf_ce,3,134,282.829
copf_ce,3,135,226.79
copf_ce,3,136,388.707
copf_ce,3,137,265.937
copf_ce,3,138,172.313
copf_ce,3,139,391.133
copf_ce,3,140,246.136
copf_ce,3,141,379.506
copf_ce,3,142,295.173
copf_ce,3,143,220.092
copf_ce,3,144,409.355
copf_ce,3,145,338.46
copf_ce,3,146,267.646
copf_ce,3,147,219.391
copf_ce,3,148,177.702
copf_ce,3,149,363.49
pf_ce,4,0,3.13818
pf_ce,4,1,134.731
pf_ce,4,2,277.868
pf_ce,4,3,132.082
pf_ce,4,4,23.0489
pf_ce,4,5,240.678
pf_ce,4,6,23.9867
pf_ce,4,7,224.91
pf_ce,4,8,91.2483
pf_ce,4,9,201.98
pf_ce,4,10,238.547
pf_ce,4,11,93.1774
pf_ce,4,12,167.426
pf_ce,4,13,72.7561
pf_ce,4,14,184.539
pf_ce,4,15,109.598
pf_ce,4,16,228.198
pf_ce,4,17,231.581
pf_ce,4,18,230.844
pf_ce,4,19,106.943
pf_ce,4,20,56.507
pf_ce,4,21,127.736
pf_ce,4,22,10.8592
pf_ce,4,23,62.2898
pf_ce,4,24,30.9873
pf_ce,4,25,171.178
pf_ce,4,26,151.688
pf_ce,4,27,82.9823
pf_ce,4,28,79.5755
pf_ce,4,29,44.5997
pf_ce,4,30,207.446
pf_ce,4,31,201.119
pf_ce,4,32,233.728
pf_ce,4,33,174.959
pf_ce,4,34,120.136
pf_ce,4,35,69.2878
pf_ce,4,36,236.364
pf_ce,4,37,247.249
pf_ce,4,38,20.0933
pf_ce,4,39,64.1329
pf_ce,4,40,176.711
pf_ce,4,41,104.236
pf_ce,4,42,202.409
pf_ce,4,43,1.3526
pf_ce,4,44,69.4391
pf_ce,4,45,176.62
pf_ce,4,46,181.461
pf_ce,4,47,42.6529
pf_ce,4,48,222.089
pf_ce,4,49,161.913
pf_ce,4,50,93.2478
pf_ce,4,51,9.84854
pf_ce,4,52,163.993
pf_ce,4,53,81.3445
pf_ce,4,54,133.764
pf_ce,4,55,15.7691
pf_ce,4,56,47.2696
pf_ce,4,57,148.034
pf_ce,4,58,170.86
pf_ce,4,59,188.707
pf_ce,4,60,9.17316
pf_ce,4,61,27.9211
pf_ce,4,62,60.0404
pf_ce,4,63,77.692
pf_ce,4,64,89.6485
pf_ce,4,65,33.4312
pf_ce,4,66,1.00118
pf_ce,4,67,58.6883
pf_ce,4,68,123.881
pf_ce,4,69,123.044
pf_ce,4,70,2.75726
pf_ce,4,71,9.25166
pf_ce,4,72,98.575
pf_ce,4,73,44.3309
pf_ce,4,74,110.056
pf_ce,4,75,113.949
pf_ce,4,76,53.863
pf_ce,4,77,83.0124
pf_ce,4,78,162.111
pf_ce,4,79,175.292
pf_ce,4,80,132.989
pf_ce,4,81,55.1783
pf_ce,4,82,91.8987
pf_ce,4,83,124.222
pf_ce,4,84,191.311
pf_ce,4,85,25.8502
pf_ce,4,86,38.7874
pf_ce,4,87,1.00002
pf_ce,4,88,36.8162
pf_ce,4,89,42.1488
pf_ce,4,90,38.9438
pf_ce,4,91,99.5617
pf_ce,4,92,128.364
pf_ce,4,93,124.448
pf_ce,4,94,131.604
pf_ce,4,95,102.16
pf_ce,4,96,125.917
pf_ce,4,97,65.5958
pf_ce,4,98,146.63
pf_ce,4,99,143.693
pf_ce,4,100,171.665
pf_ce,4,101,154.495
pf_ce,4,102,200.36
pf_ce,4,103,70.6575
pf_ce,4,104,187.095
pf_ce,4,105,10.6686
pf_ce,4,106,62.7483
pf_ce,4,107,51.5731
pf_ce,4,108,156.674
pf_ce,4,109,121.393
pf_ce,4,110,220.5
pf_ce,4,111,196.077
pf_ce,4,112,55.7502
pf_ce,4,113,144.871
pf_ce,4,114,77.7369
pf_ce,4,115,164.371
pf_ce,4,116,186.727
pf_ce,4,117,236.878
pf_ce,4,118,205.908
pf_ce,4,119,186.791
pf_ce,4,120,240.408
pf_ce,4,121,237.639
pf_ce,4,122,57.6164
pf_ce,4,123,46.1583
pf_ce,4,124,147.768
pf_ce,4,125,144.307
pf_ce,4,126,200.216
pf_ce,4,127,197.487
pf_ce,4,128,168.672
pf_ce,4,129,15.5168
pf_ce,4,130,182.757
pf_ce,4,131,198.308
pf_ce,4,132,176.179
pf_ce,4,133,145.817
pf_ce,4,134,220.575
pf_ce,4,135,242.146
pf_ce,4,136,175.411
pf_ce,4,137,75.8515
pf_ce,4,138,82.6254
pf_ce,4,139,153.609
pf_ce,4,140,16.2982
pf_ce,4,141,185.799
pf_ce,4,142,76.2106
pf_ce,4,143,91.85
pf_ce,4,144,196.608
pf_ce,4,145,244.764
pf_ce,4,146,160.293
pf_ce,4,147,259.691
pf_ce,4,148,6.96631
pf_ce,4,149,127.144
copf_ce,4,0,6.45087
copf_ce,4,1,427.084
copf_ce,4,2,356.299
copf_ce,4,3,301.212
copf_ce,4,4,187.965
copf_ce,4,5,416.728
copf_ce,4,6,266.287
copf_ce,4,7,204.812
copf_ce,4,8,335.794
copf_ce,4,9,245.028
copf_ce,4,10,426.188
copf_ce,4,11,323.146
copf_ce,4,12,243.776
copf_ce,4,13,344.489
copf_ce,4,14,249.638
copf_ce,4,15,386.972
copf_ce,4,16,309.886
copf_ce,4,17,236.047
copf_ce,4,18,417.304
copf_ce,4,19,325.884
copf_ce,4,20,223.147
copf_ce,4,21,355.159
copf_ce,4,22,204.712
copf_ce,4,23,322.552
copf_ce,4,24,190.172
copf_ce,4,25,338.446
copf_ce,4,26,242.884
copf_ce,4,27,331.655
copf_ce,4,28,259.296
copf_ce,4,29,179.441
copf_ce,4,30,385.507
copf_ce,4,31,293.183
copf_ce,4,32,232.24
copf_ce,4,33,392.866
copf_ce,4,34,328.738
copf_ce,4,35,241.268
copf_ce,4,36,419.53
copf_ce,4,37,338.26
copf_ce,4,38,219.356
copf_ce,4,39,307.875
copf_ce,4,40,221.33
copf_ce,4,41,340.185
copf_ce,4,42,239.747
copf_ce,4,43,185.324
copf_ce,4,44,331.25
copf_ce,4,45,225.713
copf_ce,4,46,350.276
copf_ce,4,47,258.249
copf_ce,4,48,209.08
copf_ce,4,49,389.899
copf_ce,4,50,287.549
copf_ce,4,51,172.418
copf_ce,4,52,359.031
copf_ce,4,53,265.831
copf_ce,4,54,202.876
copf_ce,4,55,266.095
copf_ce,4,56,152.99
copf_ce,4,57,346.004
copf_ce,4,58,247.718
copf_ce,4,59,375.386
copf_ce,4,60,232.664
copf_ce,4,61,285.529
copf_ce,4,62,156.41
copf_ce,4,63,288.451
copf_ce,4,64,202.895
copf_ce,4,65,278.99
copf_ce,4,66,114.4
copf_ce,4,67,254.483
copf_ce,4,68,256.18
copf_ce,4,69,136.562
copf_ce,4,70,174.024
copf_ce,4,71,308.976
copf_ce,4,72,138.103
copf_ce,4,73,226.309
copf_ce,4,74,225.111
copf_ce,4,75,265.254
copf_ce,4,76,142.71
copf_ce,4,77,321.603
copf_ce,4,78,233.135
copf_ce,4,79,395.907
copf_ce,4,80,290.76
copf_ce,4,81,199.821
copf_ce,4,82,318.936
copf_ce,4,83,220.566
copf_ce,4,84,373.236
copf_ce,4,85,236.653
copf_ce,4,86,267.628
copf_ce,4,87,111.875
copf_ce,4,88,268.88
copf_ce,4,89,118.852
copf_ce,4,90,213.343
copf_ce,4,91,236.557
copf_ce,4,92,252.341
copf_ce,4,93,285.652
copf_ce,4,94,157.753
copf_ce,4,95,320.622
copf_ce,4,96,201.662
copf_ce,4,97,297.715
copf_ce,4,98,207.466
copf_ce,4,99,342.861
copf_ce,4,100,233.937
copf_ce,4,101,362.496
copf_ce,4,102,247.87
copf_ce,4,103,317.016
copf_ce,4,104,223.185
copf_ce,4,105,237.967
copf_ce,4,106,343.131
copf_ce,4,107,213.43
copf_ce,4,108,370.963
copf_ce,4,109,266.847
copf_ce,4,110,201.779
copf_ce,4,111,401.654
copf_ce,4,112,271.769
copf_ce,4,113,203.445
copf_ce,4,114,317.277
copf_ce,4,115,213.439
copf_ce,4,116,375.31
copf_ce,4,117,287.853
copf_ce,4,118,228.135
copf_ce,4,119,410.691
copf_ce,4,120,343.352
copf_ce,4,121,281.359
copf_ce,4,122,196.079
copf_ce,4,123,280.449
copf_ce,4,124,200.185
copf_ce,4,125,379.081
copf_ce,4,126,278.144
copf_ce,4,127,208.09
copf_ce,4,128,397.154
copf_ce,4,129,255.898
copf_ce,4,130,392.616
copf_ce,4,131,313.953
copf_ce,4,132,243.47
copf_ce,4,133,380.52
copf_ce,4,134,293.988
copf_ce,4,135,239.471
copf_ce,4,136,385.168
copf_ce,4,137,267.037
copf_ce,4,138,193.947
copf_ce,4,139,389.476
copf_ce,4,140,262.215
copf_ce,4,141,181.236
copf_ce,4,142,350.25
copf_ce,4,143,262.507
copf_ce,4,144,204.6
copf_ce,4,145,422.031
copf_ce,4,146,335.376
copf_ce,4,147,271.725
copf_ce,4,148,155.841
copf_ce,4,149,371.53
pf_ce,5,0,1.80713
pf_ce,5,1,211.098
pf_ce,5,2,263.326
pf_ce,5,3,122.567
pf_ce,5,4,31.1812
pf_ce,5,5,219.711
pf_ce,5,6,22.3785
pf_ce,5,7,208.769
pf_ce,5,8,92.1643
pf_ce,5,9,180.683
pf_ce,5,10,241.96
pf_ce,5,11,94.0909
pf_ce,5,12,161.521
pf_ce,5,13,78.6227
pf_ce,5,14,174.526
pf_ce,5,15,124.014
pf_ce,5,16,214.853
pf_ce,5,17,243.56
pf_ce,5,18,214.336
pf_ce,5,19,104.083
pf_ce,5,20,78.689
pf_ce,5,21,121.063
pf_ce,5,22,7.1745
pf_ce,5,23,93.6404
pf_ce,5,24,21.9738
pf_ce,5,25,165.689
pf_ce,5,26,158.087
pf_ce,5,27,77.5814
pf_ce,5,28,83.1735
pf_ce,5,29,60.8931
pf_ce,5,30,203.86
pf_ce,5,31,226.933
pf_ce,5,32,244.538
pf_ce,5,33,169.543
pf_ce,5,34,119.282
pf_ce,5,35,83.9362
pf_ce,5,36,229.046
pf_ce,5,37,219.238
pf_ce,5,38,24.0702
pf_ce,5,39,52.1725
pf_ce,5,40,160.331
pf_ce,5,41,121.555
pf_ce,5,42,208.506
pf_ce,5,43,1.0082
pf_ce,5,44,124.494
pf_ce,5,45,179.941
pf_ce,5,46,155.429
pf_ce,5,47,50.7971
pf_ce,5,48,226.52
pf_ce,5,49,171.292
pf_ce,5,50,97.5732
pf_ce,5,51,9.7021
pf_ce,5,52,182.54
pf_ce,5,53,79.9824
pf_ce,5,54,130.829
pf_ce,5,55,26.114
pf_ce,5,56,71.6316
pf_ce,5,57,169.015
pf_ce,5,58,162.964
pf_ce,5,59,194.346
pf_ce,5,60,6.36493
pf_ce,5,61,29.1414
pf_ce,5,62,49.9109
pf_ce,5,63,82.975
pf_ce,5,64,106.791
pf_ce,5,65,34.0451
pf_ce,5,66,1.92091
pf_ce,5,67,73.1776
pf_ce,5,68,119.893
pf_ce,5,69,121.462
pf_ce,5,70,2.2514
pf_ce,5,71,13.1511
pf_ce,5,72,101.019
pf_ce,5,73,28.9389
pf_ce,5,74,100.992
pf_ce,5,75,110.76
pf_ce,5,76,70.8622
pf_ce,5,77,61.9762
pf_ce,5,78,172.811
pf_ce,5,79,166.946
pf_ce,5,80,101.118
pf_ce,5,81,64.6045
pf_ce,5,82,91.3906
pf_ce,5,83,125.482
pf_ce,5,84,192.469
pf_ce,5,85,23.8981
pf_ce,5,86,34.5518
pf_ce,5,87,1.00002
pf_ce,5,88,49.9757
pf_ce,5,89,35.0533
pf_ce,5,90,38.4981
pf_ce,5,91,86.2466
pf_ce,5,92,111.132
pf_ce,5,93,111.728
pf_ce,5,94,138.391
pf_ce,5,95,98.2506
pf_ce,5,96,115.706
pf_ce,5,97,72.6017
pf_ce,5,98,158.969
pf_ce,5,99,132.659
pf_ce,5,100,187.56
pf_ce,5,101,176.335
pf_ce,5,102,196.172
pf_ce,5,103,75.782
pf_ce,5,104,173.344
pf_ce,5,105,8.74286
pf_ce,5,106,57.4306
pf_ce,5,107,51.7117
pf_ce,5,108,140.306
pf_ce,5,109,118.197
pf_ce,5,110,200.764
pf_ce,5,111,208.904
pf_ce,5,112,51.3653
pf_ce,5,113,160.883
pf_ce,5,114,67.0411
pf_ce,5,115,157.944
pf_ce,5,116,184.484
pf_ce,5,117,215.918
pf_ce,5,118,200.037
pf_ce,5,119,191.562
pf_ce,5,120,235.59
pf_ce,5,121,239.907
pf_ce,5,122,47.3682
pf_ce,5,123,48.2625
pf_ce,5,124,151.671
pf_ce,5,125,150.436
pf_ce,5,126,202.34
pf_ce,5,127,187.702
pf_ce,5,128,167.553
pf_ce,5,129,17.3923
pf_ce,5,130,165.431
pf_ce,5,131,203.714
pf_ce,5,132,184.948
pf_ce,5,133,144.162
pf_ce,5,134,220.232
pf_ce,5,135,235.71
pf_ce,5,136,176.065
pf_ce,5,137,99.3464
pf_ce,5,138,97.4594
pf_ce,5,139,171.935
pf_ce,5,140,19.477
pf_ce,5,141,202.068
pf_ce,5,142,86.7985
pf_ce,5,143,72.9675
pf_ce,5,144,188.812
pf_ce,5,145,218.388
pf_ce,5,146,176.21
pf_ce,5,147,260.104
pf_ce,5,148,3.23993
pf_ce,5,149,153.186
copf_ce,5,0,3.75369
copf_ce,5,1,430.557
copf_ce,5,2,355.068
copf_ce,5,3,301.483
copf_ce,5,4,180.357
copf_ce,5,5,419.079
copf_ce,5,6,271.709
copf_ce,5,7,203.153
copf_ce,5,8,343.601
copf_ce,5,9,282.372
copf_ce,5,10,231.269
copf_ce,5,11,339.447
copf_ce,5,12,250.174
copf_ce,5,13,323.129
copf_ce,5,14,219.723
copf_ce,5,15,391.706
copf_ce,5,16,311.749
copf_ce,5,17,253.348
copf_ce,5,18,427.875
copf_ce,5,19,319.756
copf_ce,5,20,215.837
copf_ce,5,21,352.503
copf_ce,5,22,196.163
copf_ce,5,23,315.157
copf_ce,5,24,180.695
copf_ce,5,25,327.796
copf_ce,5,26,227.772
copf_ce,5,27,324.048
copf_ce,5,28,238.574
copf_ce,5,29,323.16
copf_ce,5,30,239.076
copf_ce,5,31,397.863
copf_ce,5,32,318.052
copf_ce,5,33,254.94
copf_ce,5,34,380.005
copf_ce,5,35,279.697
copf_ce,5,36,210.74
copf_ce,5,37,420.419
copf_ce,5,38,275.5
copf_ce,5,39,188.113
copf_ce,5,40,383.084
copf_ce,5,41,252.815
copf_ce,5,42,394.257
copf_ce,5,43,206.138
copf_ce,5,44,325.367
copf_ce,5,45,226.461
copf_ce,5,46,351.085
copf_ce,5,47,269.3
copf_ce,5,48,206.718
copf_ce,5,49,393.494
copf_ce,5,50,276.378
copf_ce,5,51,165.481
copf_ce,5,52,366.931
copf_ce,5,53,276.23
copf_ce,5,54,202.287
copf_ce,5,55,275.571
copf_ce,5,56,151.393
copf_ce,5,57,326.757
copf_ce,5,58,233.347
copf_ce,5,59,372.461
copf_ce,5,60,229.531
copf_ce,5,61,274.258
copf_ce,5,62,158.723
copf_ce,5,63,293.352
copf_ce,5,64,185.582
copf_ce,5,65,271.282
copf_ce,5,66,129.855
copf_ce,5,67,253.655
copf_ce,5,68,286.441
copf_ce,5,69,163.55
copf_ce,5,70,184.658
copf_ce,5,71,306.924
copf_ce,5,72,117.476
copf_ce,5,73,220.493
copf_ce,5,74,246.534
copf_ce,5,75,247.126
copf_ce,5,76,290.275
copf_ce,5,77,199.984
copf_ce,5,78,371.16
copf_ce,5,79,278.695
copf_ce,5,80,199.463
copf_ce,5,81,321.963
copf_ce,5,82,204.434
copf_ce,5,83,336.244
copf_ce,5,84,238.143
copf_ce,5,85,285.11
copf_ce,5,86,173.288
copf_ce,5,87,128.036
copf_ce,5,88,257.955
copf_ce,5,89,120.333
copf_ce,5,90,226.9
copf_ce,5,91,222.895
copf_ce,5,92,263.394
copf_ce,5,93,151.545
copf_ce,5,94,298.416
copf_ce,5,95,192.264
copf_ce,5,96,314.631
copf_ce,5,97,181.997
copf_ce,5,98,347.456
copf_ce,5,99,225.392
copf_ce,5,100,357.126
copf_ce,5,101,243.875
copf_ce,5,102,364.585
copf_ce,5,103,230.234
copf_ce,5,104,388.892
copf_ce,5,105,226.619
copf_ce,5,106,345.627
copf_ce,5,107,230.769
copf_ce,5,108,373.617
copf_ce,5,109,274.157
copf_ce,5,110,205.081
copf_ce,5,111,392.847
copf_ce,5,112,267.498
copf_ce,5,113,190.078
copf_ce,5,114,326.301
copf_ce,5,115,222.008
copf_ce,5,116,401.826
copf_ce,5,117,298.395
copf_ce,5,118,237.475
copf_ce,5,119,413.665
copf_ce,5,120,343.25
copf_ce,5,121,278.892
copf_ce,5,122,191.941
copf_ce,5,123,299.279
copf_ce,5,124,221.483
copf_ce,5,125,371.751
copf_ce,5,126,274.985
copf_ce,5,127,208.422
copf_ce,5,128,399.386
copf_ce,5,129,257.279
copf_ce,5,130,191.98
copf_ce,5,131,413.362
copf_ce,5,132,326.163
copf_ce,5,133,238.566
copf_ce,5,134,405.528
copf_ce,5,135,320.443
copf_ce,5,136,246.56
copf_ce,5,137,337.669
copf_ce,5,138,235.859
copf_ce,5,139,399.312
copf_ce,5,140,274.722
copf_ce,5,141,202.62
copf_ce,5,142,378.627
copf_ce,5,143,278.567
copf_ce,5,144,224.703
copf_ce,5,145,424.931
copf_ce,5,146,339.661
copf_ce,5,147,277.718
copf_ce,5,148,157.567
copf_ce,5,149,371.592
pf_ce,6,0,1.41387
pf_ce,6,1,125.379
pf_ce,6,2,283.928
pf_ce,6,3,136.712
pf_ce,6,4,17.8522
pf_ce,6,5,220.947
pf_ce,6,6,31.6818
pf_ce,6,7,236.928
pf_ce,6,8,100.188
pf_ce,6,9,199.072
pf_ce,6,10,247.632
pf_ce,6,11,99.9512
pf_ce,6,12,170.397
pf_ce,6,13,82.1076
pf_ce,6,14,175.808
pf_ce,6,15,111.303
pf_ce,6,16,220.982
pf_ce,6,17,237.341
pf_ce,6,18,216.673
pf_ce,6,19,99.7067
pf_ce,6,20,72.428
pf_ce,6,21,138.644
pf_ce,6,22,6.2698
pf_ce,6,23,85.9179
pf_ce,6,24,25.8659
pf_ce,6,25,164.435
pf_ce,6,26,158.006
pf_ce,6,27,74.4512
pf_ce,6,28,94.5102
pf_ce,6,29,60.3562
pf_ce,6,30,196.824
pf_ce,6,31,201.122
pf_ce,6,32,237.076
pf_ce,6,33,188.166
pf_ce,6,34,112.704
pf_ce,6,35,69.7243
pf_ce,6,36,236.421
pf_ce,6,37,244.659
pf_ce,6,38,23.8069
pf_ce,6,39,65.5183
pf_ce,6,40,174.365
pf_ce,6,41,121.094
pf_ce,6,42,197.177
pf_ce,6,43,2.90999
pf_ce,6,44,123.416
pf_ce,6,45,183.603
pf_ce,6,46,178.259
pf_ce,6,47,41.8537
pf_ce,6,48,204.051
pf_ce,6,49,171.491
pf_ce,6,50,91.8111
pf_ce,6,51,5.64251
pf_ce,6,52,160.732
pf_ce,6,53,94.1754
pf_ce,6,54,120.609
pf_ce,6,55,21.5333
pf_ce,6,56,55.38
pf_ce,6,57,160.133
pf_ce,6,58,160.16
pf_ce,6,59,178.295
pf_ce,6,60,11.8908
pf_ce,6,61,37.826
pf_ce,6,62,43.8822
pf_ce,6,63,70.7912
pf_ce,6,64,95.1906
pf_ce,6,65,37.2488
pf_ce,6,66,1.75303
pf_ce,6,67,55.8073
pf_ce,6,68,118.625
pf_ce,6,69,131.866
pf_ce,6,70,1.08132
pf_ce,6,71,12.6346
pf_ce,6,72,91.5552
pf_ce,6,73,38.7597
pf_ce,6,74,123.862
pf_ce,6,75,117.652
pf_ce,6,76,56.9079
pf_ce,6,77,61.4818
pf_ce,6,78,187.293
pf_ce,6,79,173.872
pf_ce,6,80,121.345
pf_ce,6,81,69.8949
pf_ce,6,82,96.3175
pf_ce,6,83,128.113
pf_ce,6,84,210.219
pf_ce,6,85,26.4686
pf_ce,6,86,43.041
pf_ce,6,87,1.36843
pf_ce,6,88,66.8735
pf_ce,6,89,41.9306
pf_ce,6,90,58.8824
pf_ce,6,91,79.1297
pf_ce,6,92,127.309
pf_ce,6,93,138.815
pf_ce,6,94,143.965
pf_ce,6,95,118.724
pf_ce,6,96,131.687
pf_ce,6,97,71.6503
pf_ce,6,98,159.833
pf_ce,6,99,124.76
pf_ce,6,100,196.444
pf_ce,6,101,153.499
pf_ce,6,102,179.976
pf_ce,6,103,72.4069
pf_ce,6,104,194.855
pf_ce,6,105,11.0047
pf_ce,6,106,64.7001
pf_ce,6,107,48.8557
pf_ce,6,108,159.923
pf_ce,6,109,117.85
pf_ce,6,110,194.411
pf_ce,6,111,216.919
pf_ce,6,112,56.4669
pf_ce,6,113,185.079
pf_ce,6,114,70.5357
pf_ce,6,115,157.943
pf_ce,6,116,187.703
pf_ce,6,117,223.22
pf_ce,6,118,213.991
pf_ce,6,119,174.281
pf_ce,6,120,240.107
pf_ce,6,121,254.55
pf_ce,6,122,45.0149
pf_ce,6,123,26.0896
pf_ce,6,124,139.919
pf_ce,6,125,139.289
pf_ce,6,126,216.693
pf_ce,6,127,203.325
pf_ce,6,128,152.065
pf_ce,6,129,12.0526
pf_ce,6,130,165.455
pf_ce,6,131,220.717
pf_ce,6,132,181.753
pf_ce,6,133,151.78
pf_ce,6,134,234.336
pf_ce,6,135,252.784
pf_ce,6,136,182.452
pf_ce,6,137,84.0414
pf_ce,6,138,94.835
pf_ce,6,139,141.393
pf_ce,6,140,13.6298
pf_ce,6,141,196.927
pf_ce,6,142,65.2233
pf_ce,6,143,82.9019
pf_ce,6,144,188.747
pf_ce,6,145,226.772
pf_ce,6,146,174.867
pf_ce,6,147,252.987
pf_ce,6,148,6.76953
pf_ce,6,149,120.709
copf_ce,6,0,7.67932
copf_ce,6,1,428.54
copf_ce,6,2,358.923
copf_ce,6,3,298.312
copf_ce,6,4,188.454
copf_ce,6,5,420.63
copf_ce,6,6,267.639
copf_ce,6,7,206.221
copf_ce,6,8,331.485
copf_ce,6,9,265.995
copf_ce,6,10,216.766
copf_ce,6,11,365.863
copf_ce,6,12,277.017
copf_ce,6,13,200.366
copf_ce,6,14,372.736
